#P,E,N. Operació,Fase,Data,Referència,Projecte,Aplicació,Import,Saldo,Exercici,Orgànica,Programa,Econòmica,tercer,Nom terc.,Text lliure,Document,Data doc.,Nº Registro Factura
3,2,2.20180022523e+11,R,43397.0,22018004014.0,,2018 SP3 3344 2269901,250.0,250.0,2018.0,SP3,3344,2269901,41731086R,MOLL PONS SEBASTIAN,FOTOS AMICS DES CLIC,25512,43376.0,F/2018/7163
3,2,2.20180003718e+11,R,43185.0,22018000201.0,,2018 SP3 3341 2269902,1251.0,1251.0,2018.0,SP3,3341,2269902,41731086R,MOLL PONS SEBASTIAN,CUADROS HERNANDEZ MORA,25426,43158.0,F/2018/1296
3,2,2.2018002245e+11,R,43397.0,22018000215.0,,2018 SP3 3380 2269901,850.0,850.0,2018.0,SP3,3380,2269901,G57676025,MOMENTS A COR,CONCERT GOSPEL MOMENTS A COR SES MORERES FESTES,8/2018,43367.0,F/2018/6619
3,4,2.20180005399e+11,R,43209.0,22018000228.0,,2018 SP3 3344 4800311,150.0,150.0,2018.0,SP3,3344,4800311,G57676025,MOMENTS A COR,PAGAMENT  AL SEGON  DEL SEGON PREMI MILLOR COMPARSA  PREMIS CARNAVAL 2018,,,
1,2,2.20180013211e+11,R,43304.0,22018000184.0,,2018 CM1 1650 2130001,1283.81,1283.81,2018.0,CM1,1650,2130001,A78990413,MONCOBRA SA,"PROTOCOLO DE TAREAS RALIZADAS PARA EL MANTENIMIENTO DEL  C.T. CAMPO DE FUTBOL SPORTING Nº 50534 UUBIZADO EN SAN LUIS,  S",162100081018,43164.0,F/2018/1570
1,2,2.20180013212e+11,R,43304.0,22018000184.0,,2018 CM1 1650 2130001,1326.4,1326.4,2018.0,CM1,1650,2130001,A78990413,MONCOBRA SA,PROTOCOLO DE TAREAS REALIZADAS PARA EL MANTENIMIENTO DEL  C.T. ILLA DEL REI Nº 50693 UBICADA EN  ILLA DEL REI. / INSPECC,162100082018,43164.0,F/2018/1571
3,6,2.20180027296e+11,R,43451.0,22018003246.0,,2018 SP3 3400 6220318,4498.85,4498.85,2018.0,SP3,3400,6220318,A50308139,MONDO IBERICA SA,TRANSPORTES DE VENTAS / WIRELESS START SYSTEM WIRELESS START SYSTEM SIN PVF5-5LPRL / RADIOLYNX PLUGIN FINISLYNXS 32,000081731,43426.0,F/2018/7921
3,2,2.20180012533e+11,R,43293.0,22018000215.0,,2018 SP3 3380 2269901,250.0,250.0,2018.0,SP3,3380,2269901,41491949H,MONJO SEGUI ANTONIA,SERVEIS CAVALCADA REIS 2018,01-2018,43129.0,F/2018/3695
1,2,2.20180016151e+11,R,43339.0,22018000504.0,,2018 CM1 1719 2120001,1316.48,1316.48,2018.0,CM1,1719,2120001,B57316002,MONTERO PINTURA Y DECORACION SL,Sellado de bóvedas de comisaria de la Policia Local de Maó,9,43163.0,F/2018/1462
1,2,2.20180020428e+11,R,43384.0,22018000504.0,,2018 CM1 1719 2120001,800.42,800.42,2018.0,CM1,1719,2120001,B57316002,MONTERO PINTURA Y DECORACION SL,Pintado de paredes de sala de exposiciones del claustre del Carme,14,43233.0,F/2018/5507
1,2,2.20180020429e+11,R,43384.0,22018000504.0,,2018 CM1 1719 2120001,1593.33,1593.33,2018.0,CM1,1719,2120001,B57316002,MONTERO PINTURA Y DECORACION SL,Pintado de fachada de ermita de cementerio de Mahón,15,43338.0,F/2018/5543
2,2,2.2018002041e+11,R,43384.0,22018003263.0,,2018 SG8 2410 2120001,3964.99,3964.99,2018.0,SG8,2410,2120001,B57316002,MONTERO PINTURA Y DECORACION SL,Sellado de maré de casa de Ses Aigues,13,43221.0,F/2018/5501
3,2,2.20180003719e+11,R,43185.0,22018000203.0,,2018 SP3 3341 2120001,2572.88,2572.88,2018.0,SP3,3341,2120001,B57316002,MONTERO PINTURA Y DECORACION SL,Sellado de bóvedas en Can Oliver,8,43163.0,F/2018/1461
3,6,2.20180021828e+11,R,43392.0,22018002660.0,,2018 SP1 3230 6320418,37463.63,37463.63,2018.0,SP1,3230,6320418,B57316002,MONTERO PINTURA Y DECORACION SL,Pintado de colegios Tramontana y Virgen de Gracia,16,43366.0,F/2018/6400
3,2,2.20180028625e+11,R,43453.0,22018004006.0,,2018 SP3 3344 2269901,59.0,59.0,2018.0,SP3,3344,2269901,41502231L,MORENO FERNANDEZ VERONICA,PARTICIPACIO NIT D'ART 2018 COMPENSACIÓ E01432018000054,1/2018,43301.0,F/2018/7097
3,2,2.20180015866e+11,R,43339.0,22018000215.0,,2018 SP3 3380 2269901,242.0,242.0,2018.0,SP3,3380,2269901,41499703K,MORLA QUINTERO ANTONIO,ACTUACIO GRUP VELVET FESTA SANT JOAN,043/18,43281.0,F/2018/4445
1,2,2.20180020407e+11,R,43384.0,22018003261.0,,2018 SG5 1300 2140001,161.54,161.54,2018.0,SG5,1300,2140001,B07597297,MOTOS JERONIMO SL,H35121MFJD00 ( LLAVE CIEGA ) / XMARCAR LLAVE ( APALLISER MARCAR LLAVE ) / TMOM ( MANO DE OBRA ),5,43342.0,F/2018/5626
1,2,2.20180020408e+11,R,43384.0,22018003262.0,,2018 SG5 1300 2140001,68.61,68.61,2018.0,SG5,1300,2140001,B07597297,MOTOS JERONIMO SL,"H50642MT3000 ( BRAZO, ESTRIBO IZQ.  )",6,43342.0,F/2018/5627
1,2,2.20180022383e+11,R,43397.0,22018003706.0,,2018 SG5 1300 2140001,37.52,37.52,2018.0,SG5,1300,2140001,B07597297,MOTOS JERONIMO SL,MATERIAL VEHICLES POLICIA,13,43370.0,F/2018/6675
1,2,2.20180027848e+11,R,43453.0,22018003306.0,,2018 SG5 1300 2140001,392.42,392.42,2018.0,SG5,1300,2140001,B07597297,MOTOS JERONIMO SL,H06456MCC006 ( JGO. PASTILLAS ) / H06455MCC006 ( JGO. PASTILLAS) / H31916KRM841 ( BUJIA NGK CPR8EA9 E01432018000041,8,43342.0,F/2018/5629
1,2,2.20180028627e+11,R,43453.0,22018003442.0,,2018 SG5 1300 2140001,126.78,126.78,2018.0,SG5,1300,2140001,B07597297,MOTOS JERONIMO SL,"H3585MT4003 ( ENS. DE INTERRUPTOR ) / H91310KE8003 ( ANILLO O, 21.5x2  ) E01432018000041",12,43362.0,F/2018/6362
1,2,2.20180028628e+11,R,43453.0,22018003305.0,,2018 SG5 1300 2140001,562.69,562.69,2018.0,SG5,1300,2140001,B07597297,MOTOS JERONIMO SL,"H88120MEW921 ( ESPEJO RETROVISOR ) / H81330MEWD40ZC ( CONJ. DE TAPA, ALFORJA IZ. ) / H81320MEWD40 E01432018000041",7,43342.0,F/2018/5628
1,2,2.20180020405e+11,R,43384.0,22018003259.0,,2018 SG5 1300 2210401,169.9,169.9,2018.0,SG5,1300,2210401,B07597297,MOTOS JERONIMO SL,Rect. Emit- 3 / V26112 ( CASCO GIVI HX08 MODULAR ),Rect-Emit- 3,43342.0,F/2018/5624
1,2,2.20180020406e+11,R,43384.0,22018003260.0,,2018 SG5 1300 2210401,169.9,169.9,2018.0,SG5,1300,2210401,B07597297,MOTOS JERONIMO SL,V26112 ( CASCO GIVI HX08 MODULAR ),4,43342.0,F/2018/5625
1,2,2.20180020535e+11,R,43384.0,22018003439.0,,2018 SG5 1300 2210401,169.94,169.94,2018.0,SG5,1300,2210401,B07597297,MOTOS JERONIMO SL,V26042 ( CASCO GIVI HX21 MODULAR  ),11,43360.0,F/2018/6284
1,2,2.20180027385e+11,R,43452.0,22018004259.0,,2018 SG5 1300 2210401,169.9,169.9,2018.0,SG5,1300,2210401,B07597297,MOTOS JERONIMO SL,V26042 ( CASCO GIVI HX21 MODULAR  ),14,43404.0,F/2018/7422
1,6,2.20180027982e+11,R,43454.0,22018003742.0,,2018 SG5 1300 6230111,8094.72,8094.72,2018.0,SG5,1300,6230111,B07597297,MOTOS JERONIMO SL,ZDCNF08A0KF003422 ( HONDA NSS300AK-ED -NEW FORZA 300- ) / 001000 ( KIT POLICIA COMPLETO LED  ),15,43438.0,F/2018/8217
1,7,2.20180027798e+11,R,43453.0,22018000495.0,,2018 CM2 1511 7800311,4128.0,4128.0,2018.0,CM2,1511,7800311,X2036943V,"SUBVENCIONS ""MILLORANT CA TEVA, MILLORAM MAÓ""","PAGAMENT D L 60%  DE LA SUBVENCIÓ PLA MILLORA FAÇANES I REHABILITAICÓ HABITATGES, CARRER SANT JAUME 13-1º",,,
3,2,2.20180022517e+11,R,43397.0,22018004007.0,,2018 SP3 3344 2269901,59.0,59.0,2018.0,SP3,3344,2269901,41503992D,MOYANO ARCOS ANTONIO,PARTICIPACIO NIT D'ART 2018,1/2018,43301.0,F/2018/7098
3,2,2.20180020398e+11,R,43384.0,22018000209.0,,2018 SP3 3322 2269901,278.3,278.3,2018.0,SP3,3322,2269901,B07514946,MUDANZAS MENORQUINAS SL,Embalajes,V18.172,43186.0,F/2018/5612
9,2,2.20180021681e+11,R,43392.0,22018003665.0,,2018 SG1 9205 2302001,135.6,135.6,2018.0,SG1,9205,2302001,44293102R,MUDARRA SANCHEZ ENCARNACION,"PAGAMENT DIETES I DESPESES DE TAXI PER ASSITIR AL CURS """"LA TESORERIA EN LAS ENTIDADES LOCALES"""" ELS DIES 3,4 I 5 D'OCTUBR",,,
9,2,2.20180021681e+11,R,43392.0,22018003666.0,,2018 SG1 9205 2310001,26.3,26.3,2018.0,SG1,9205,2310001,44293102R,MUDARRA SANCHEZ ENCARNACION,"PAGAMENT DIETES I DESPESES DE TAXI PER ASSITIR AL CURS """"LA TESORERIA EN LAS ENTIDADES LOCALES"""" ELS DIES 3,4 I 5 D'OCTUBR",,,
1,2,2.20181000803e+11,R,43124.0,22017000123.0,,2017 CM1 1711 2130001,99.22,99.22,2017.0,CM1,1711,2130001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,HORAS TRABAJO  SERVICIO TECNICO (Martí) / BASE ARAÑA SOPORTE CON RUEDAS / PISTON GAS RD930 / DESPLAZAMIENTO Y DISPOSICIO,8314,43026.0,F/2017/8143
9,2,2.20181000783e+11,R,43124.0,22017000265.0,,2017 SG4 9206 2160001,75.49,75.49,2017.0,SG4,9206,2160001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CARGADOR RED ORIGINAL SAMSUNG 2Amp NEGRO / CARGADOR RED MICRO USB / CARGADOR RED MICRO USB UNIVERSAL KIT3 EN 1 COOL / FU,101532,43069.0,F/2017/7571
2,2,2.20180007073e+11,R,43231.0,22018000166.0,,2018 SP1 2310 2200001,342.67,342.67,2018.0,SP1,2310,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,RECANVIS TINTA IMPRESORA AREA SOCIAL,103114,43195.0,F/2018/2181
2,2,2.2018000709e+11,R,43231.0,22018000166.0,,2018 SP1 2310 2200001,200.09,200.09,2018.0,SP1,2310,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MULTIPACK 4 CARTUCHOS  HP 920XL AREA SOCIAL,103117,43196.0,F/2018/2574
2,2,2.20180003797e+11,R,43185.0,22018000336.0,,2018 SP1 2311 2200001,23.85,23.85,2018.0,SP1,2311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CARTULINAS D-A4 COLORES CANSON / CARTULINAS D-A4 COLORES CANSON,100153,42944.0,F/2018/870
2,2,2.20180003798e+11,R,43185.0,22018000336.0,,2018 SP1 2311 2200001,29.35,29.35,2018.0,SP1,2311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CINTA ROTULADOR TZe-231 BROTHER,101827,43081.0,F/2018/871
2,2,2.20180003799e+11,R,43185.0,22018000336.0,,2018 SP1 2311 2200001,10.89,10.89,2018.0,SP1,2311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CARTULINAS D-A4 COLORES CANSON,102181,43131.0,F/2018/879
2,2,2.20180006048e+11,R,43214.0,22018000336.0,,2018 SP1 2311 2200001,29.31,29.31,2018.0,SP1,2311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,RECANVI CARTUCHO HP NEGRO Nº 301 RGA,102806,43168.0,F/2018/1835
2,2,2.20180007916e+11,R,43242.0,22018000336.0,,2018 SP1 2311 2200001,101.93,101.93,2018.0,SP1,2311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,RECANVIS RGA,102816,43174.0,F/2018/1930
2,2,2.20180007925e+11,R,43242.0,22018000336.0,,2018 SP1 2311 2200001,29.04,29.04,2018.0,SP1,2311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,FUNDA PLASTIFICAR A4 250my (125my X 2) FIXO COVER RGA,102838,43187.0,F/2018/2169
2,2,2.20180008193e+11,R,43242.0,22018000336.0,,2018 SP1 2311 2200001,49.95,49.95,2018.0,SP1,2311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CINTA ROTULADOR TZe-231 BROTHER / FICHAS RELOJ AMANO,103150,43213.0,F/2018/2829
2,2,2.20180011131e+11,R,43273.0,22018000336.0,,2018 SP1 2311 2200001,13.76,13.76,2018.0,SP1,2311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,REPOSICO RGA,103492,43237.0,F/2018/3287
2,2,2.20180011133e+11,R,43273.0,22018000336.0,,2018 SP1 2311 2200001,31.8,31.8,2018.0,SP1,2311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CINTA ROTULADOR TZe-231 BROTHER,103493,43237.0,F/2018/3360
9,2,2.20180002625e+11,R,43171.0,22018000777.0,,2018 SG4 9311 2200001,754.54,754.54,2018.0,SG4,9311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,REPOSICIO MATERIAL MAGATZEM,102174,43131.0,F/2018/647
9,2,2.20180003932e+11,R,43185.0,22018000920.0,,2018 SG4 9311 2200001,1071.24,1071.24,2018.0,SG4,9311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,REPOSICIO MAGATZEM OFICINA,102539,43159.0,F/2018/1439
9,2,2.20180006089e+11,R,43214.0,22018000920.0,,2018 SG4 9311 2200001,421.06,421.06,2018.0,SG4,9311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MATERIAL REPOSICIO MAGATZEM,102856,43190.0,F/2018/2114
9,2,2.20180008102e+11,R,43242.0,22018000920.0,,2018 SG4 9311 2200001,264.87,264.87,2018.0,SG4,9311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,REPOSICIO MAGATZEM,103180,43220.0,F/2018/2820
9,2,2.20181000767e+11,R,43124.0,22017000687.0,,2017 SG4 9311 2200001,473.19,473.19,2017.0,SG4,9311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,REPOSICIO MATERIAL MAGATZEM,101885,43098.0,F/2017/8308
9,2,2.20181000784e+11,R,43124.0,22017000687.0,,2017 SG4 9311 2200001,960.68,960.68,2017.0,SG4,9311,2200001,B07079999,MUEBLES DE OFICINA MANTOLAN SL,REPOSICIO MATERIAL MAGATZEM,101537,43069.0,F/2017/7576
9,2,2.20180010804e+11,R,43273.0,22018000922.0,,2018 SG4 9311 2200201,132.54,132.54,2018.0,SG4,9311,2200201,B07079999,MUEBLES DE OFICINA MANTOLAN SL,TONER BROTHER TN-3280 URBANISME,103540,43251.0,F/2018/3615
2,2,2.20180003805e+11,R,43185.0,22018000363.0,,2018 SP1 2311 2219901,19.36,19.36,2018.0,SP1,2311,2219901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,TALONARIO ALBARAN 4º DUP. PLANTADO RGA,102484,43143.0,F/2018/1124
2,2,2.20180006035e+11,R,43214.0,22018000363.0,,2018 SP1 2311 2219901,21.05,21.05,2018.0,SP1,2311,2219901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,PAPEL EVERYDAY 180G.100H. (APLI) GERIATRIC,102537,43159.0,F/2018/1442
2,2,2.20180006049e+11,R,43214.0,22018000363.0,,2018 SP1 2311 2219901,24.2,24.2,2018.0,SP1,2311,2219901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,REPOSAPIES HOMOLOGADO (FELLOWES) RECEPCIO RGA,102521,43159.0,F/2018/1836
2,2,2.20180006305e+11,R,43214.0,22018000363.0,,2018 SP1 2311 2219901,45.98,45.98,2018.0,SP1,2311,2219901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,FUNDA TRANSPARENTE Fº GRAFOPLAS,102501,43154.0,F/2018/1248
2,2,2.20180007901e+11,R,43242.0,22018000363.0,,2018 SP1 2311 2219901,75.53,75.53,2018.0,SP1,2311,2219901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,PRODUCTES VARIS RGA,102152,43123.0,F/2018/2649
2,2,2.20180007915e+11,R,43242.0,22018000363.0,,2018 SP1 2311 2219901,79.86,79.86,2018.0,SP1,2311,2219901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,SILLA ALTA FAST ERGO S2001 DILEOFFICE,102516,43158.0,F/2018/1928
2,2,2.20180007917e+11,R,43242.0,22018000363.0,,2018 SP1 2311 2219901,106.18,106.18,2018.0,SP1,2311,2219901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,EQUIP.MULTI.BROTHER MFCL2700DW / L.P.I. del artículo: 123027 / HORAS TRABAJO SERVICIO TECNICO (Noe) / TONER BROTHER HL-L,102515,43158.0,F/2018/1931
1,2,2.20180002864e+11,R,43171.0,22018000565.0,,2018 SG5 1300 2269901,13.7,13.7,2018.0,SG5,1300,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,AGENDA ESP.PLUS 155X213 D/P VERT ACUAR.TANG.DAM.COLOR. MR POLICIA,102177,43131.0,F/2018/649
1,2,2.20180007103e+11,R,43231.0,22018001447.0,,2018 SG5 1300 2269901,44.9,44.9,2018.0,SG5,1300,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MANOS LIBRES URBAN REVOLT BLUETOOTH CAR KIT VEHICLE POLICIA TUTOR,103127,43206.0,F/2018/2634
1,2,2.20180023716e+11,R,43416.0,22018004103.0,,2018 SG5 1300 2269901,116.16,116.16,2018.0,SG5,1300,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,RESPALDO ALTO FLEXA SIQ31 D12 / HORAS TRABAJO  SERVICIO TECNICO (Mart?),105306,43391.0,F/2018/7253
1,2,2.20180026707e+11,R,43446.0,22018004433.0,,2018 SG5 1300 2269901,24.2,24.2,2018.0,SG5,1300,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,REPARACIO CADIRA POLICIA,8959,43398.0,F/2018/7784
1,2,2.20180002819e+11,R,43171.0,22018000178.0,,2018 SP1 1522 2269901,6.29,6.29,2018.0,SP1,1522,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,BANDEJA SOBREMESA REJILLA PLUS,102176,43131.0,F/2018/648
1,2,2.20181001089e+11,R,43143.0,22017002088.0,,2017 SP1 1522 2269901,133.39,133.39,2017.0,SP1,1522,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MULTIPACK 4 CARTUCHOS  HP 920XL TINTA AREA SOCIAL,101886,43098.0,F/2017/8309
1,2,2.2018100109e+11,R,43143.0,22017002088.0,,2017 SP1 1522 2269901,146.6,146.6,2017.0,SP1,1522,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MATERIAL AREA SOCIAL,101887,43098.0,F/2017/8310
1,2,2.20181000673e+11,R,43124.0,22017002370.0,,2017 SP1 1640 2269901,2.69,2.69,2017.0,SP1,1640,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,AGENDA S/V SEGOVIA 4º DOHE,101817,43071.0,F/2017/7605
2,2,2.20180011148e+11,R,43273.0,22018000174.0,,2018 SP1 2310 2269901,59.87,59.87,2018.0,SP1,2310,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,PIZARRA NANO CLEAN 900X600MM ACERO LACADO NOBO / PACK IMANES SURTIDOS 20MM Q-CONNECT,103528,43251.0,F/2018/3593
2,2,2.201800275e+11,R,43453.0,22018004459.0,,2018 SP1 2310 2269901,27.83,27.83,2018.0,SP1,2310,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CERRADURA + LLAVES CP-3R JG,105669,43427.0,F/2018/7904
2,2,2.20181001252e+11,R,43143.0,22017002627.0,,2017 SP1 2310 2269901,21.05,21.05,2017.0,SP1,2310,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CARTULINAS D-A4 COLORES CANSON / CARTERAS PLASTIFICAR DIN-A4 125M. IBICO,101535,43069.0,F/2017/7574
2,2,2.20181001253e+11,R,43143.0,22017002628.0,,2017 SP1 2310 2269901,29.56,29.56,2017.0,SP1,2310,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,ROLLO PAPEL KRAFT BLANCO 25M. / TIJERA ESCOLAR FAIBO / ROTULADORES EDDING 1200 / CAJA CERAS 15 COLORES MANLEY / CINTA EM,101536,43069.0,F/2017/7575
2,2,2.20181001046e+11,R,43143.0,22017002712.0,,2017 SP1 2311 2269901,18.15,18.15,2017.0,SP1,2311,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,IDENTIFICADOR COLGANTE 98X60MM FRAGA / DISTINTIVO CONGRESO C/IMP. PINZA GRAFOPLAS,101826,43081.0,F/2017/8162
2,2,2.20180004014e+11,R,43185.0,22018000769.0,,2018 SG8 2410 2269901,24.19,24.19,2018.0,SG8,2410,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,"AGENDA OPAQUE FINOCAM 21,5X15,5 / AGENDA ESPIRAL LIDERPAPEL A4 D/P PERSONALIZABLE TINOS",102178,43131.0,F/2018/652
2,2,2.20180008108e+11,R,43242.0,22018001785.0,,2018 SG8 2410 2269901,59.11,59.11,2018.0,SG8,2410,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MATERIAL PER FORMACIO,102855,43190.0,F/2018/2165
2,2,2.20180008109e+11,R,43242.0,22018000981.0,,2018 SG8 2410 2269901,809.33,809.33,2018.0,SG8,2410,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MATERIAL PER PROJECTE FORMACIO PRINCIPAL DE GUARDIA,102854,43190.0,F/2018/2166
2,2,2.20181000834e+11,R,43124.0,22017001779.0,,2017 SG8 2410 2269901,214.17,214.17,2017.0,SG8,2410,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,PANTALLA I WEBCAM CASA DE SES AIGÜES,101494,43060.0,F/2017/7416
2,2,2.20181000835e+11,R,43124.0,22017000855.0,,2017 SG8 2410 2269901,57.35,57.35,2017.0,SG8,2410,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,PAPEL MULTIFUNCION 500 H. A4 XEROX,101533,43069.0,F/2017/7572
2,2,2.20181001289e+11,R,43143.0,22017002668.0,,2017 SG8 2410 2269901,816.75,816.75,2017.0,SG8,2410,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MOBILIARI CASA DE SES AIGÜES,101508,43067.0,F/2017/8244
3,2,2.201800041e+11,R,43185.0,22018000205.0,,2018 SP1 3260 2269901,61.71,61.71,2018.0,SP1,3260,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CERRADURA + LLAVES CP-3R JG,102538,43159.0,F/2018/1441
3,2,2.20180002887e+11,R,43171.0,22018000167.0,,2018 SP3 3344 2269901,33.7,33.7,2018.0,SP3,3344,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,AGENDA ESPIRAL PRO 210x270 D/P PP C/GOMA DYMO MR CULTURA,102179,43131.0,F/2018/651
3,2,2.20180010737e+11,R,43273.0,22018000167.0,,2018 SP3 3344 2269901,5.46,5.46,2018.0,SP3,3344,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,BLOC HOJAS PIZARRA (FAIBO),103147,43213.0,F/2018/2879
9,2,2.20181000864e+11,R,43124.0,22017002443.0,,2017 SG1 9120 2269901,127.05,127.05,2017.0,SG1,9120,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CAJA 50 BOLSAS WS2H REXEL,101534,43069.0,F/2017/8132
9,2,2.20180003706e+11,R,43185.0,22018000804.0,,2018 SG4 9206 2269901,80.95,80.95,2018.0,SG4,9206,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,TELEFONO ALCATEL TEMPORIS 580 NEGRO,102486,43145.0,F/2018/1155
9,2,2.20180009668e+11,R,43263.0,22018000804.0,,2018 SG4 9206 2269901,1870.79,1870.79,2018.0,SG4,9206,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,PORTATIL HP 250 G6 1WY58EA I5-7200U 2.5GHZ 8GB 256GB SSD / L.P.I. del artículo: 127725,3578,43194.0,F/2018/2175
9,2,2.20180009673e+11,R,43263.0,22018000804.0,,2018 SG4 9206 2269901,25.8,25.8,2018.0,SG4,9206,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MATERIAL DEMANAT INFORMATICA,103170,43217.0,F/2018/2888
9,2,2.20180009674e+11,R,43263.0,22018000804.0,,2018 SG4 9206 2269901,161.11,161.11,2018.0,SG4,9206,2269901,B07079999,MUEBLES DE OFICINA MANTOLAN SL,MATERIAL DEMANAT INFORMATICA,103171,43217.0,F/2018/2889
3,6,2.20180009693e+11,R,43263.0,22018000283.0,,2018 SP3 3400 6220111,1524.6,1524.6,2018.0,SP3,3400,6220111,B07079999,MUEBLES DE OFICINA MANTOLAN SL,SILLA NALIA POLIPIEL LUYANDO,103471,43230.0,F/2018/3178
2,6,2.20180003806e+11,R,43185.0,22018000340.0,,2018 SP1 2311 6230111,159.72,159.72,2018.0,SP1,2311,6230111,B07079999,MUEBLES DE OFICINA MANTOLAN SL,SILLA ALTA FAST ERGO S2001 DILEOFFICE RGA,102168,43129.0,F/2018/1125
2,6,2.20180007917e+11,R,43242.0,22018000340.0,,2018 SP1 2311 6230111,199.9,199.9,2018.0,SP1,2311,6230111,B07079999,MUEBLES DE OFICINA MANTOLAN SL,EQUIP.MULTI.BROTHER MFCL2700DW / L.P.I. del artículo: 123027 / HORAS TRABAJO SERVICIO TECNICO (Noe) / TONER BROTHER HL-L,102515,43158.0,F/2018/1931
9,6,2.20180004953e+11,R,43202.0,22018000808.0,,2018 SG4 9311 6230111,1825.59,1825.59,2018.0,SG4,9311,6230111,B07079999,MUEBLES DE OFICINA MANTOLAN SL,"DESTRUCTORA HSM SECURIO P36i 5,8MM / PACK 20 HOJAS ACEITE LUBRICANTE REXEL AREA SOCIAL",102814,43172.0,F/2018/1866
2,6,2.20180008114e+11,R,43242.0,22018001072.0,,2018 SG8 2410 6250111,822.8,822.8,2018.0,SG8,2410,6250111,B07079999,MUEBLES DE OFICINA MANTOLAN SL,ARMARIO CARGA 24 PCS. HORZ. ECO TRAULUX AULA FORMACIO,103146,43213.0,F/2018/2711
2,6,2.20180008115e+11,R,43242.0,22018001072.0,,2018 SG8 2410 6250111,5936.2,5936.2,2018.0,SG8,2410,6250111,B07079999,MUEBLES DE OFICINA MANTOLAN SL,ORDINADORS I PORTATILS AULA FORMACIO,103153,43213.0,F/2018/2714
9,6,2.20180003995e+11,R,43185.0,22018001041.0,,2018 SG4 9311 6250111,411.4,411.4,2018.0,SG4,9311,6250111,B07079999,MUEBLES DE OFICINA MANTOLAN SL,ARMARIS CASAL JOVE,102483,43143.0,F/2018/1117
9,6,2.2018000414e+11,R,43185.0,22018000365.0,,2018 SG4 9311 6250111,457.38,457.38,2018.0,SG4,9311,6250111,B07079999,MUEBLES DE OFICINA MANTOLAN SL,SILLA POP BRAZOS FIJOS BONDAI LUYANDO ESCOLES MUNICIPALS,102509,43158.0,F/2018/1270
9,6,2.20180004966e+11,R,43202.0,22018000530.0,,2018 SG4 9311 6250111,797.39,797.39,2018.0,SG4,9311,6250111,B07079999,MUEBLES DE OFICINA MANTOLAN SL,CADIRA PER FORMACIO,102496,43153.0,F/2018/1247
